company_name,company_tier,official_domain,company_name_en,region,aliases,discovery_method,candidate_seed_type,candidate_seed_url,candidate_seed_title,candidate_seed_reason
(주)페블러스,스타트업,pebblous.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/523,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
메디허브,스타트업,doctorflex.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/524,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
에이아이트릭스,스타트업,aitrics.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/530,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 모블디,스타트업,mobldi.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/511,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
임팩티브AI,스타트업,impactive-ai.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/513,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
픽셀스코프,스타트업,pxscope.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/499,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
이노피아테크,중견/중소,innopia.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/460,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
티에스엔랩(주),스타트업,tsnlab.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/461,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
타우데이타 주식회사,스타트업,taudata.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/468,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)인피닉,스타트업,infiniq.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/472,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 스마트라이드,스타트업,smartride.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/446,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)엑소시스템즈,스타트업,exosystems.io,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/449,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)브레인컨테이너,스타트업,braincontainer.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/451,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 합강,스타트업,hapgang.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/453,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)엘탑,스타트업,ltop.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/454,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 리서치림,스타트업,relim.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/455,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)이트너스,스타트업,etners.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/432,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
서일이앤엠(주),중견/중소,seoilenm.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/433,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
아신유니텍(주),스타트업,ashin.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/435,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)에프에스솔루션,스타트업,fssolution.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/444,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
무하유,스타트업,muhayu.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/418,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
셀렉트스타,스타트업,selectstar.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/420,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 더블유에이아이,스타트업,waikorea.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/429,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
피에스디이,스타트업,psd-inc.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/431,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
인텔리빅스,스타트업,intellivix.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/393,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)블루캡슐,스타트업,bluecapsule.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/395,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)젠데이터,스타트업,gendata.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/396,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)오투오,스타트업,o2o.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/414,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)인이지,스타트업,ineeji.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/383,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
트위니,스타트업,twinny.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/384,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
딥바이오,스타트업,deepbio.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/387,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
인터마인즈,스타트업,intermindsai.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/388,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)트리플렛,스타트업,triplllet.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/389,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
데이콘 주식회사,스타트업,dacon.io,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/370,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 넷온,스타트업,neton.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/373,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)메디웨일,스타트업,mediwhale.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/376,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)모라이,스타트업,morai.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/377,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
스트라드비젼,스타트업,stradvision.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/358,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
스핀어웹,스타트업,spinaweb.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/359,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 시스메틱,스타트업,sysmetic.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/360,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
누리꿈소프트,스타트업,nuriggum.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/362,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
뉴럴웍스랩,스타트업,neuralworks.io,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/363,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 드로미,스타트업,4smapper.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/343,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
세진마인드,스타트업,markiny.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/349,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 스누아이랩,스타트업,snuailab.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/355,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)아이도트,스타트업,aidot.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/329,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
TG360 테크놀로지스,스타트업,tg360tech.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/332,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
TmaxAI,스타트업,tmax.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/333,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜알티솔루션,스타트업,rtsolutions.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/338,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜디에스랩글로벌,스타트업,dslab.global,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/339,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 드림에이스,스타트업,drimaes.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/341,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)넥타르소프트,스타트업,nectarsoft.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/320,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜비타소프트,스타트업,vitasoft.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/322,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
니어스랩,중견/중소,nearthlab.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/324,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)한컴인스페이스,스타트업,inspace.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/308,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
현대알비,스타트업,eng.hyundairb.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/309,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
호두에이아이랩(주),스타트업,hodooai.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/310,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
KSTEC,스타트업,kstec.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/313,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 블루프린트랩,스타트업,blueprint-lab.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/316,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
피트메디,스타트업,fitmedi.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/298,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 스캐터랩,스타트업,scatterlab.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/299,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)깃플,스타트업,gitple.io,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/301,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
나인프스,스타트업,ninefs.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/304,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
네오사피엔스,스타트업,typecast.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/305,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 웨저,중견/중소,weisure.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/282,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
프론테오코리아,스타트업,korea.fronteo.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/294,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
시어스랩,중견/중소,seerslab.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/264,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
넥스트랩,중견/중소,nextlab.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/269,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜아이에스피디,스타트업,ispd.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/270,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
아임클라우드,스타트업,imcloud.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/272,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜아이투엑스,스타트업,aixx.io,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/273,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
주식회사 오이지소프트,중견/중소,oezsoft.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/279,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
넥스인테크놀러지,중견/중소,nexin.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/252,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)에스알유니버스,스타트업,sruniverse.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/256,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜에스아이에이,스타트업,si-analytics.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/257,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
㈜에버트란,스타트업,evertran.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/258,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
앨리스헬스케어,스타트업,weelo.fit,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/260,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
애자일소다,스타트업,agilesoda.ai,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/263,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
(주)에이아이플랫폼,스타트업,aiplatform.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/244,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
에이에스피엔,스타트업,aspn.co.kr,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/246,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
에이아이더뉴트리진,스타트업,aithenutrigene.com,,수도권,,manual_seed_live,KORAIA_AI_기업편람,https://startups.koraia.org/company/251,KOREA AI Startups company detail,한국인공지능산업협회 AI 기업편람 기반 스타트업·중소기업 확장 시드
